Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Embassy Kathmandu,O3,2017-12-10 12:00 AM,2017,12,10,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 01:00 AM,2017,12,10,01,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 02:00 AM,2017,12,10,02,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 03:00 AM,2017,12,10,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 04:00 AM,2017,12,10,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 05:00 AM,2017,12,10,05,-2.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 06:00 AM,2017,12,10,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 07:00 AM,2017,12,10,07,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 08:00 AM,2017,12,10,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 09:00 AM,2017,12,10,09,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 10:00 AM,2017,12,10,10,30.0,28,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 11:00 AM,2017,12,10,11,48.0,44,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 12:00 PM,2017,12,10,12,57.0,58,Moderate,57.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 01:00 PM,2017,12,10,13,65.0,84,Moderate,65.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 02:00 PM,2017,12,10,14,72.0,105,Unhealthy for Sensitive Groups,72.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 03:00 PM,2017,12,10,15,50.0,46,Good,50.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 04:00 PM,2017,12,10,16,46.0,43,Good,45.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 05:00 PM,2017,12,10,17,40.0,37,Good,33.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 06:00 PM,2017,12,10,18,29.0,27,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 07:00 PM,2017,12,10,19,7.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 08:00 PM,2017,12,10,20,5.0,5,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 09:00 PM,2017,12,10,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 10:00 PM,2017,12,10,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-10 11:00 PM,2017,12,10,23,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 12:00 AM,2017,12,11,00,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 01:00 AM,2017,12,11,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 02:00 AM,2017,12,11,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 03:00 AM,2017,12,11,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 04:00 AM,2017,12,11,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 05:00 AM,2017,12,11,05,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 06:00 AM,2017,12,11,06,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 07:00 AM,2017,12,11,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 08:00 AM,2017,12,11,08,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 09:00 AM,2017,12,11,09,9.0,8,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 10:00 AM,2017,12,11,10,30.0,28,Good,29.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 11:00 AM,2017,12,11,11,58.0,61,Moderate,57.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 12:00 PM,2017,12,11,12,76.0,119,Unhealthy for Sensitive Groups,76.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 01:00 PM,2017,12,11,13,88.0,156,Unhealthy,87.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 02:00 PM,2017,12,11,14,40.0,37,Good,41.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 03:00 PM,2017,12,11,15,36.0,33,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 04:00 PM,2017,12,11,16,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 05:00 PM,2017,12,11,17,29.0,27,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 06:00 PM,2017,12,11,18,22.0,20,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 07:00 PM,2017,12,11,19,13.0,12,Good,11.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 08:00 PM,2017,12,11,20,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 09:00 PM,2017,12,11,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 10:00 PM,2017,12,11,22,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-11 11:00 PM,2017,12,11,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 12:00 AM,2017,12,12,00,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 01:00 AM,2017,12,12,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 02:00 AM,2017,12,12,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 03:00 AM,2017,12,12,03,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 04:00 AM,2017,12,12,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 05:00 AM,2017,12,12,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 06:00 AM,2017,12,12,06,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 07:00 AM,2017,12,12,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 08:00 AM,2017,12,12,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 09:00 AM,2017,12,12,09,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 10:00 AM,2017,12,12,10,29.0,27,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 11:00 AM,2017,12,12,11,48.0,44,Good,48.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 12:00 PM,2017,12,12,12,66.0,87,Moderate,65.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 01:00 PM,2017,12,12,13,65.0,84,Moderate,65.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 02:00 PM,2017,12,12,14,58.0,61,Moderate,58.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 03:00 PM,2017,12,12,15,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 04:00 PM,2017,12,12,16,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 05:00 PM,2017,12,12,17,30.0,28,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 06:00 PM,2017,12,12,18,22.0,20,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 07:00 PM,2017,12,12,19,18.0,17,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 08:00 PM,2017,12,12,20,14.0,13,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 09:00 PM,2017,12,12,21,8.0,7,Good,8.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 10:00 PM,2017,12,12,22,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-12 11:00 PM,2017,12,12,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 12:00 AM,2017,12,13,00,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 01:00 AM,2017,12,13,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 02:00 AM,2017,12,13,02,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 03:00 AM,2017,12,13,03,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 04:00 AM,2017,12,13,04,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 05:00 AM,2017,12,13,05,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 06:00 AM,2017,12,13,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 07:00 AM,2017,12,13,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 08:00 AM,2017,12,13,08,1.0,1,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 09:00 AM,2017,12,13,09,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 10:00 AM,2017,12,13,10,31.0,29,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 11:00 AM,2017,12,13,11,56.0,54,Moderate,56.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 12:00 PM,2017,12,13,12,53.0,49,Good,53.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 01:00 PM,2017,12,13,13,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 02:00 PM,2017,12,13,14,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 03:00 PM,2017,12,13,15,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 04:00 PM,2017,12,13,16,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 05:00 PM,2017,12,13,17,32.0,30,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 06:00 PM,2017,12,13,18,20.0,19,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 07:00 PM,2017,12,13,19,17.0,16,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 08:00 PM,2017,12,13,20,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 09:00 PM,2017,12,13,21,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 10:00 PM,2017,12,13,22,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-13 11:00 PM,2017,12,13,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 12:00 AM,2017,12,14,00,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 01:00 AM,2017,12,14,01,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 02:00 AM,2017,12,14,02,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 03:00 AM,2017,12,14,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 04:00 AM,2017,12,14,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 05:00 AM,2017,12,14,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 06:00 AM,2017,12,14,06,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 07:00 AM,2017,12,14,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 08:00 AM,2017,12,14,08,1.0,1,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 09:00 AM,2017,12,14,09,8.0,7,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 10:00 AM,2017,12,14,10,27.0,25,Good,26.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 11:00 AM,2017,12,14,11,54.0,50,Good,53.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 12:00 PM,2017,12,14,12,76.0,119,Unhealthy for Sensitive Groups,75.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 01:00 PM,2017,12,14,13,46.0,43,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 02:00 PM,2017,12,14,14,37.0,34,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 03:00 PM,2017,12,14,15,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 04:00 PM,2017,12,14,16,37.0,34,Good,36.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 05:00 PM,2017,12,14,17,32.0,30,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 06:00 PM,2017,12,14,18,28.0,26,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 07:00 PM,2017,12,14,19,15.0,14,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 08:00 PM,2017,12,14,20,3.0,3,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 09:00 PM,2017,12,14,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 10:00 PM,2017,12,14,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-14 11:00 PM,2017,12,14,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 12:00 AM,2017,12,15,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 01:00 AM,2017,12,15,01,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 02:00 AM,2017,12,15,02,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 03:00 AM,2017,12,15,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 04:00 AM,2017,12,15,04,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 05:00 AM,2017,12,15,05,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 06:00 AM,2017,12,15,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 07:00 AM,2017,12,15,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 08:00 AM,2017,12,15,08,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 09:00 AM,2017,12,15,09,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 10:00 AM,2017,12,15,10,26.0,24,Good,25.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 11:00 AM,2017,12,15,11,54.0,50,Good,53.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 12:00 PM,2017,12,15,12,70.0,100,Moderate,70.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 01:00 PM,2017,12,15,13,73.0,108,Unhealthy for Sensitive Groups,73.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 02:00 PM,2017,12,15,14,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 03:00 PM,2017,12,15,15,35.0,32,Good,35.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 04:00 PM,2017,12,15,16,34.0,31,Good,34.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 05:00 PM,2017,12,15,17,28.0,26,Good,24.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 06:00 PM,2017,12,15,18,16.0,15,Good,13.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 07:00 PM,2017,12,15,19,6.0,6,Good,5.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 08:00 PM,2017,12,15,20,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 09:00 PM,2017,12,15,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 10:00 PM,2017,12,15,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-15 11:00 PM,2017,12,15,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 12:00 AM,2017,12,16,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 01:00 AM,2017,12,16,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 02:00 AM,2017,12,16,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 03:00 AM,2017,12,16,03,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 04:00 AM,2017,12,16,04,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 05:00 AM,2017,12,16,05,3.0,3,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 06:00 AM,2017,12,16,06,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 07:00 AM,2017,12,16,07,0.0,0,Good,-999.0,PPB,1 Hr,Missing
Embassy Kathmandu,O3,2017-12-16 08:00 AM,2017,12,16,08,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 09:00 AM,2017,12,16,09,10.0,9,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 10:00 AM,2017,12,16,10,29.0,27,Good,28.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 11:00 AM,2017,12,16,11,52.0,48,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 12:00 PM,2017,12,16,12,59.0,64,Moderate,59.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 01:00 PM,2017,12,16,13,75.0,115,Unhealthy for Sensitive Groups,75.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 02:00 PM,2017,12,16,14,64.0,80,Moderate,64.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 03:00 PM,2017,12,16,15,47.0,44,Good,47.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 04:00 PM,2017,12,16,16,40.0,37,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 05:00 PM,2017,12,16,17,36.0,33,Good,30.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 06:00 PM,2017,12,16,18,20.0,19,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 07:00 PM,2017,12,16,19,2.0,2,Good,2.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 08:00 PM,2017,12,16,20,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 09:00 PM,2017,12,16,21,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 10:00 PM,2017,12,16,22,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-16 11:00 PM,2017,12,16,23,3.0,3,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 12:00 AM,2017,12,17,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 01:00 AM,2017,12,17,01,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 02:00 AM,2017,12,17,02,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 03:00 AM,2017,12,17,03,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 04:00 AM,2017,12,17,04,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 05:00 AM,2017,12,17,05,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 06:00 AM,2017,12,17,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 07:00 AM,2017,12,17,07,0.0,0,Good,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 08:00 AM,2017,12,17,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 09:00 AM,2017,12,17,09,4.0,4,Good,3.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 10:00 AM,2017,12,17,10,21.0,19,Good,20.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 11:00 AM,2017,12,17,11,40.0,37,Good,40.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 12:00 PM,2017,12,17,12,44.0,41,Good,44.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 01:00 PM,2017,12,17,13,55.0,51,Moderate,55.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 02:00 PM,2017,12,17,14,56.0,54,Moderate,56.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 03:00 PM,2017,12,17,15,43.0,40,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 04:00 PM,2017,12,17,16,38.0,35,Good,37.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 05:00 PM,2017,12,17,17,35.0,32,Good,32.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 06:00 PM,2017,12,17,18,32.0,30,Good,27.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 07:00 PM,2017,12,17,19,12.0,11,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 08:00 PM,2017,12,17,20,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 09:00 PM,2017,12,17,21,9.0,8,Good,9.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 10:00 PM,2017,12,17,22,6.0,6,Good,6.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-17 11:00 PM,2017,12,17,23,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 12:00 AM,2017,12,18,00,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 01:00 AM,2017,12,18,01,-1.0,-999,N/A,-1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 02:00 AM,2017,12,18,02,4.0,4,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 03:00 AM,2017,12,18,03,1.0,1,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 04:00 AM,2017,12,18,04,2.0,2,Good,1.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 05:00 AM,2017,12,18,05,-1.0,-999,N/A,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 06:00 AM,2017,12,18,06,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 07:00 AM,2017,12,18,07,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 08:00 AM,2017,12,18,08,0.0,0,Good,0.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 09:00 AM,2017,12,18,09,5.0,5,Good,4.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 10:00 AM,2017,12,18,10,20.0,19,Good,19.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 11:00 AM,2017,12,18,11,39.0,36,Good,39.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 12:00 PM,2017,12,18,12,52.0,48,Good,51.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 01:00 PM,2017,12,18,13,58.0,61,Moderate,58.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 02:00 PM,2017,12,18,14,59.0,64,Moderate,59.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 03:00 PM,2017,12,18,15,62.0,74,Moderate,62.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 04:00 PM,2017,12,18,16,44.0,41,Good,43.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 05:00 PM,2017,12,18,17,24.0,22,Good,16.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 06:00 PM,2017,12,18,18,17.0,16,Good,15.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 07:00 PM,2017,12,18,19,11.0,10,Good,10.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 08:00 PM,2017,12,18,20,7.0,6,Good,7.0,PPB,1 Hr,Valid
Embassy Kathmandu,O3,2017-12-18 09:00 PM,2017,12,18,21,5.0,5,Good,5.0,PPB,1 Hr,Valid
